zipcode,cases,date
56302,45,2/11/21
56303,2802,2/11/21
56304,2397,2/11/21
56307,673,2/11/21
56308,2673,2/11/21
56309,137,2/11/21
56310,581,2/11/21
56311,41,2/11/21
56312,234,2/11/21
56313,<=5,2/11/21
56314,127,2/11/21
56315,135,2/11/21
56316,121,2/11/21
56317,7,2/11/21
56318,130,2/11/21
56319,108,2/11/21
56320,1083,2/11/21
56321,167,2/11/21
56323,31,2/11/21
56324,79,2/11/21
56325,17,2/11/21
56326,173,2/11/21
56327,46,2/11/21
56328,13,2/11/21
56329,846,2/11/21
56330,159,2/11/21
56331,193,2/11/21
56332,123,2/11/21
56333,16,2/11/21
56334,430,2/11/21
56335,23,2/11/21
56336,162,2/11/21
56338,140,2/11/21
56339,77,2/11/21
56340,262,2/11/21
56341,<=5,2/11/21
56342,188,2/11/21
56343,66,2/11/21
56344,7,2/11/21
56345,1350,2/11/21
56347,906,2/11/21
56349,57,2/11/21
56350,19,2/11/21
56352,774,2/11/21
56353,730,2/11/21
56354,131,2/11/21
56355,52,2/11/21
56356,47,2/11/21
56357,81,2/11/21
56358,215,2/11/21
56359,204,2/11/21
56360,416,2/11/21
56361,233,2/11/21
56362,714,2/11/21
56363,17,2/11/21
56364,610,2/11/21
56367,752,2/11/21
56368,501,2/11/21
56369,105,2/11/21
56371,13,2/11/21
56372,0,2/11/21
56373,346,2/11/21
56374,1148,2/11/21
56375,100,2/11/21
56376,49,2/11/21
56377,2450,2/11/21
56378,890,2/11/21
56379,2037,2/11/21
56381,165,2/11/21
56382,139,2/11/21
56384,47,2/11/21
56385,46,2/11/21
56386,45,2/11/21
56387,1010,2/11/21
56388,0,2/11/21
56389,10,2/11/21
56393,0,2/11/21
56395,0,2/11/21
56396,0,2/11/21
56397,<=5,2/11/21
56398,<=5,2/11/21
56399,0,2/11/21
56401,2296,2/11/21
56425,788,2/11/21
56430,<=5,2/11/21
56431,710,2/11/21
56433,132,2/11/21
56434,12,2/11/21
56435,159,2/11/21
56436,<=5,2/11/21
56437,64,2/11/21
56438,276,2/11/21
56440,150,2/11/21
56441,196,2/11/21
56442,222,2/11/21
56443,98,2/11/21
56444,171,2/11/21
56446,132,2/11/21
56447,73,2/11/21
56448,33,2/11/21
56449,134,2/11/21
56450,71,2/11/21
56452,117,2/11/21
56453,33,2/11/21
56455,99,2/11/21
56456,<=5,2/11/21
56458,22,2/11/21
56459,<=5,2/11/21
56461,235,2/11/21
56464,429,2/11/21
56465,173,2/11/21
56466,261,2/11/21
56467,149,2/11/21
56468,335,2/11/21
56469,72,2/11/21
56470,891,2/11/21
56472,641,2/11/21
56473,291,2/11/21
56474,310,2/11/21
56475,113,2/11/21
56477,205,2/11/21
56478,0,2/11/21
56479,473,2/11/21
56481,157,2/11/21
56482,445,2/11/21
56484,315,2/11/21
56501,1591,2/11/21
56502,36,2/11/21
56510,164,2/11/21
56511,168,2/11/21
56514,342,2/11/21
56515,261,2/11/21
56516,28,2/11/21
56517,15,2/11/21
56518,33,2/11/21
56519,27,2/11/21
56520,477,2/11/21
56521,69,2/11/21
56522,50,2/11/21
56523,54,2/11/21
56524,41,2/11/21
56525,18,2/11/21
56527,65,2/11/21
56528,93,2/11/21
56529,555,2/11/21
56531,140,2/11/21
56533,31,2/11/21
56534,63,2/11/21
56535,100,2/11/21
56536,46,2/11/21
56537,1520,2/11/21
56538,12,2/11/21
56540,187,2/11/21
56541,<=5,2/11/21
56542,218,2/11/21
56543,26,2/11/21
56544,466,2/11/21
56545,58,2/11/21
56546,24,2/11/21
56547,245,2/11/21
56548,43,2/11/21
56549,439,2/11/21
56550,26,2/11/21
56551,151,2/11/21
56552,39,2/11/21
56553,17,2/11/21
56554,227,2/11/21
56556,118,2/11/21
56557,218,2/11/21
56560,4721,2/11/21
56561,8,2/11/21
56562,30,2/11/21
56563,28,2/11/21
56565,10,2/11/21
56566,37,2/11/21
56567,210,2/11/21
56568,<=5,2/11/21
56569,115,2/11/21
56570,93,2/11/21
56571,136,2/11/21
56572,687,2/11/21
56573,564,2/11/21
56574,32,2/11/21
56575,36,2/11/21
56576,57,2/11/21
56577,0,2/11/21
56578,66,2/11/21
56579,62,2/11/21
56580,88,2/11/21
56581,17,2/11/21
56583,17,2/11/21
56584,63,2/11/21
56585,100,2/11/21
56586,146,2/11/21
56587,108,2/11/21
56588,35,2/11/21
56589,154,2/11/21
56590,14,2/11/21
56591,19,2/11/21
56592,36,2/11/21
56593,0,2/11/21
56594,40,2/11/21
56601,2438,2/11/21
56619,44,2/11/21
56621,417,2/11/21
56623,171,2/11/21
56626,27,2/11/21
56627,<=5,2/11/21
56628,66,2/11/21
56629,<=5,2/11/21
56630,178,2/11/21
56631,0,2/11/21
56633,353,2/11/21
56634,113,2/11/21
56636,373,2/11/21
56637,14,2/11/21
56639,12,2/11/21
56641,33,2/11/21
56644,56,2/11/21
56646,25,2/11/21
56647,44,2/11/21
56649,466,2/11/21
56650,44,2/11/21
56651,53,2/11/21
56652,24,2/11/21
56653,63,2/11/21
56654,7,2/11/21
56655,86,2/11/21
56657,10,2/11/21
56658,0,2/11/21
56659,<=5,2/11/21
56660,18,2/11/21
56661,51,2/11/21
56662,26,2/11/21
56663,20,2/11/21
56666,62,2/11/21
56667,25,2/11/21
56668,12,2/11/21
56669,23,2/11/21
56670,115,2/11/21
56671,185,2/11/21
56672,139,2/11/21
56673,66,2/11/21
56676,101,2/11/21
56678,94,2/11/21
56679,<=5,2/11/21
56680,6,2/11/21
56681,42,2/11/21
56682,0,2/11/21
56683,39,2/11/21
56684,37,2/11/21
56685,10,2/11/21
56686,29,2/11/21
56687,0,2/11/21
56688,<=5,2/11/21
56701,969,2/11/21
56710,51,2/11/21
56711,<=5,2/11/21
56713,92,2/11/21
56714,159,2/11/21
56715,8,2/11/21
56716,1017,2/11/21
56720,0,2/11/21
56721,1272,2/11/21
56722,52,2/11/21
56723,115,2/11/21
56724,10,2/11/21
56725,70,2/11/21
56726,207,2/11/21
56727,62,2/11/21
56728,157,2/11/21
56729,7,2/11/21
56731,<=5,2/11/21
56732,111,2/11/21
56733,26,2/11/21
56734,16,2/11/21
56735,73,2/11/21
56736,72,2/11/21
56737,61,2/11/21
56738,89,2/11/21
56740,<=5,2/11/21
56741,<=5,2/11/21
56742,69,2/11/21
56744,54,2/11/21
56748,43,2/11/21
56750,222,2/11/21
56751,681,2/11/21
56754,31,2/11/21
56755,<=5,2/11/21
56756,70,2/11/21
56757,68,2/11/21
56758,33,2/11/21
56759,43,2/11/21
56760,12,2/11/21
56761,27,2/11/21
56762,239,2/11/21
56763,451,2/11/21
NA,1148,02/18/2021
55001,166,02/18/2021
55002,0,02/18/2021
55003,1167,02/18/2021
55005,309,02/18/2021
55006,234,02/18/2021
55007,151,02/18/2021
55008,1252,02/18/2021
55009,532,02/18/2021
55010,<=5,02/18/2021
55011,951,02/18/2021
55012,167,02/18/2021
55013,627,02/18/2021
55014,2489,02/18/2021
55016,3024,02/18/2021
55017,71,02/18/2021
55018,44,02/18/2021
55019,137,02/18/2021
55020,282,02/18/2021
55021,4207,02/18/2021
55024,2755,02/18/2021
55025,2104,02/18/2021
55026,39,02/18/2021
55027,283,02/18/2021
55029,0,02/18/2021
55030,104,02/18/2021
55031,140,02/18/2021
55032,305,02/18/2021
55033,2510,02/18/2021
55036,7,02/18/2021
55037,303,02/18/2021
55038,1882,02/18/2021
55040,997,02/18/2021
55041,696,02/18/2021
55042,966,02/18/2021
55043,203,02/18/2021
55044,4805,02/18/2021
55045,636,02/18/2021
55046,485,02/18/2021
55047,141,02/18/2021
55049,238,02/18/2021
55051,703,02/18/2021
55052,150,02/18/2021
55053,70,02/18/2021
55054,206,02/18/2021
55055,343,02/18/2021
55056,1178,02/18/2021
55057,1424,02/18/2021
55060,2292,02/18/2021
55063,715,02/18/2021
55065,90,02/18/2021
55066,1597,02/18/2021
55067,<=5,02/18/2021
55068,2358,02/18/2021
55069,566,02/18/2021
55070,690,02/18/2021
55071,484,02/18/2021
55072,976,02/18/2021
55073,222,02/18/2021
55074,187,02/18/2021
55075,1811,02/18/2021
55076,1883,02/18/2021
55077,1205,02/18/2021
55078,<=5,02/18/2021
55079,595,02/18/2021
55080,225,02/18/2021
55082,2940,02/18/2021
55083,<=5,02/18/2021
55084,120,02/18/2021
55085,35,02/18/2021
55087,37,02/18/2021
55088,121,02/18/2021
55089,143,02/18/2021
55090,29,02/18/2021
55092,877,02/18/2021
55101,483,02/18/2021
55102,1438,02/18/2021
55103,1172,02/18/2021
55104,3006,02/18/2021
55105,1523,02/18/2021
55106,5330,02/18/2021
55107,1408,02/18/2021
55108,883,02/18/2021
55109,3222,02/18/2021
55110,2872,02/18/2021
55111,<=5,02/18/2021
55112,3883,02/18/2021
55113,3092,02/18/2021
55114,352,02/18/2021
55115,672,02/18/2021
55116,1514,02/18/2021
55117,3808,02/18/2021
55118,2569,02/18/2021
55119,3945,02/18/2021
55120,333,02/18/2021
55121,742,02/18/2021
55122,2340,02/18/2021
55123,1904,02/18/2021
55124,4553,02/18/2021
55125,3129,02/18/2021
55126,1759,02/18/2021
55127,1260,02/18/2021
55128,2623,02/18/2021
55129,2138,02/18/2021
55130,1666,02/18/2021
55133,<=5,02/18/2021
55144,<=5,02/18/2021
55145,0,02/18/2021
55146,0,02/18/2021
55150,16,02/18/2021
55155,<=5,02/18/2021
55161,0,02/18/2021
55164,<=5,02/18/2021
55165,0,02/18/2021
55166,0,02/18/2021
55168,<=5,02/18/2021
55169,0,02/18/2021
55170,0,02/18/2021
55171,0,02/18/2021
55172,<=5,02/18/2021
55175,0,02/18/2021
55177,0,02/18/2021
55187,<=5,02/18/2021
55188,<=5,02/18/2021
55191,0,02/18/2021
55301,1099,02/18/2021
55302,682,02/18/2021
55303,4715,02/18/2021
55304,4339,02/18/2021
55305,1448,02/18/2021
55306,1585,02/18/2021
55307,247,02/18/2021
55308,831,02/18/2021
55309,1693,02/18/2021
55310,136,02/18/2021
55311,2690,02/18/2021
55312,149,02/18/2021
55313,2176,02/18/2021
55314,112,02/18/2021
55315,479,02/18/2021
55316,2070,02/18/2021
55317,1367,02/18/2021
55318,2117,02/18/2021
55319,501,02/18/2021
55320,424,02/18/2021
55321,417,02/18/2021
55322,272,02/18/2021
55323,9,02/18/2021
55324,113,02/18/2021
55325,420,02/18/2021
55327,455,02/18/2021
55328,668,02/18/2021
55329,171,02/18/2021
55330,3757,02/18/2021
55331,1350,02/18/2021
55332,221,02/18/2021
55333,87,02/18/2021
55334,275,02/18/2021
55335,141,02/18/2021
55336,883,02/18/2021
55337,4024,02/18/2021
55338,109,02/18/2021
55339,92,02/18/2021
55340,700,02/18/2021
55341,270,02/18/2021
55342,163,02/18/2021
55343,1958,02/18/2021
55344,1056,02/18/2021
55345,1175,02/18/2021
55346,948,02/18/2021
55347,1782,02/18/2021
55348,<=5,02/18/2021
55349,343,02/18/2021
55350,1493,02/18/2021
55352,814,02/18/2021
55353,290,02/18/2021
55354,264,02/18/2021
55355,819,02/18/2021
55356,390,02/18/2021
55357,260,02/18/2021
55358,448,02/18/2021
55359,420,02/18/2021
55360,287,02/18/2021
55361,0,02/18/2021
55362,1861,02/18/2021
55363,408,02/18/2021
55364,993,02/18/2021
55365,<=5,02/18/2021
55366,18,02/18/2021
55367,86,02/18/2021
55368,233,02/18/2021
55369,3171,02/18/2021
55370,81,02/18/2021
55371,1384,02/18/2021
55372,2663,02/18/2021
55373,422,02/18/2021
55374,1428,02/18/2021
55375,316,02/18/2021
55376,1739,02/18/2021
55377,7,02/18/2021
55378,2504,02/18/2021
55379,4381,02/18/2021
55380,0,02/18/2021
55381,164,02/18/2021
55382,334,02/18/2021
55383,0,02/18/2021
55384,122,02/18/2021
55385,79,02/18/2021
55386,705,02/18/2021
55387,1066,02/18/2021
55388,386,02/18/2021
55389,258,02/18/2021
55390,255,02/18/2021
55391,1143,02/18/2021
55392,<=5,02/18/2021
55393,0,02/18/2021
55394,<=5,02/18/2021
55395,277,02/18/2021
55396,158,02/18/2021
55397,181,02/18/2021
55398,1384,02/18/2021
55399,<=5,02/18/2021
55401,884,02/18/2021
55402,49,02/18/2021
55403,1096,02/18/2021
55404,3049,02/18/2021
55405,1049,02/18/2021
55406,2024,02/18/2021
55407,3554,02/18/2021
55408,3085,02/18/2021
55409,983,02/18/2021
55410,957,02/18/2021
55411,2812,02/18/2021
55412,1844,02/18/2021
55413,1129,02/18/2021
55414,2646,02/18/2021
55415,479,02/18/2021
55416,2382,02/18/2021
55417,1393,02/18/2021
55418,2355,02/18/2021
55419,1489,02/18/2021
55420,2114,02/18/2021
55421,3124,02/18/2021
55422,2315,02/18/2021
55423,3436,02/18/2021
55424,621,02/18/2021
55425,1191,02/18/2021
55426,1884,02/18/2021
55427,1796,02/18/2021
55428,3338,02/18/2021
55429,3010,02/18/2021
55430,2517,02/18/2021
55431,1481,02/18/2021
55432,2962,02/18/2021
55433,3269,02/18/2021
55434,2918,02/18/2021
55435,1106,02/18/2021
55436,915,02/18/2021
55437,1328,02/18/2021
55438,1006,02/18/2021
55439,578,02/18/2021
55440,50,02/18/2021
55441,1357,02/18/2021
55442,883,02/18/2021
55443,3736,02/18/2021
55444,1660,02/18/2021
55445,1323,02/18/2021
55446,1595,02/18/2021
55447,1279,02/18/2021
55448,2579,02/18/2021
55449,2979,02/18/2021
55450,<=5,02/18/2021
55454,808,02/18/2021
55455,133,02/18/2021
55458,14,02/18/2021
55459,<=5,02/18/2021
55460,0,02/18/2021
55467,0,02/18/2021
55468,<=5,02/18/2021
55470,<=5,02/18/2021
55472,<=5,02/18/2021
55473,<=5,02/18/2021
55474,<=5,02/18/2021
55478,<=5,02/18/2021
55479,<=5,02/18/2021
55480,<=5,02/18/2021
55483,<=5,02/18/2021
55484,0,02/18/2021
55485,0,02/18/2021
55486,<=5,02/18/2021
55487,<=5,02/18/2021
55488,<=5,02/18/2021
55550,0,02/18/2021
55551,0,02/18/2021
55552,0,02/18/2021
55553,0,02/18/2021
55554,0,02/18/2021
55555,<=5,02/18/2021
55556,0,02/18/2021
55557,0,02/18/2021
55558,0,02/18/2021
55559,0,02/18/2021
55560,<=5,02/18/2021
55561,0,02/18/2021
55562,0,02/18/2021
55563,0,02/18/2021
55564,0,02/18/2021
55565,0,02/18/2021
55566,0,02/18/2021
55567,0,02/18/2021
55568,0,02/18/2021
55569,0,02/18/2021
55570,0,02/18/2021
55571,0,02/18/2021
55572,0,02/18/2021
55573,0,02/18/2021
55574,0,02/18/2021
55575,0,02/18/2021
55576,0,02/18/2021
55577,0,02/18/2021
55578,0,02/18/2021
55579,0,02/18/2021
55580,0,02/18/2021
55581,<=5,02/18/2021
55582,0,02/18/2021
55583,0,02/18/2021
55584,0,02/18/2021
55585,0,02/18/2021
55586,0,02/18/2021
55587,0,02/18/2021
55588,0,02/18/2021
55589,0,02/18/2021
55590,0,02/18/2021
55591,0,02/18/2021
55592,0,02/18/2021
55593,0,02/18/2021
55594,0,02/18/2021
55595,0,02/18/2021
55596,0,02/18/2021
55597,0,02/18/2021
55598,0,02/18/2021
55599,0,02/18/2021
55601,11,02/18/2021
55602,<=5,02/18/2021
55603,24,02/18/2021
55604,81,02/18/2021
55605,<=5,02/18/2021
55606,9,02/18/2021
55607,11,02/18/2021
55609,20,02/18/2021
55612,14,02/18/2021
55613,8,02/18/2021
55614,231,02/18/2021
55615,<=5,02/18/2021
55616,426,02/18/2021
55702,47,02/18/2021
55703,39,02/18/2021
55704,75,02/18/2021
55705,187,02/18/2021
55706,53,02/18/2021
55707,208,02/18/2021
55708,63,02/18/2021
55709,267,02/18/2021
55710,113,02/18/2021
55711,48,02/18/2021
55712,37,02/18/2021
55713,72,02/18/2021
55716,25,02/18/2021
55717,13,02/18/2021
55718,285,02/18/2021
55719,353,02/18/2021
55720,1373,02/18/2021
55721,230,02/18/2021
55722,86,02/18/2021
55723,160,02/18/2021
55724,68,02/18/2021
55725,11,02/18/2021
55726,85,02/18/2021
55730,<=5,02/18/2021
55731,166,02/18/2021
55732,73,02/18/2021
55733,395,02/18/2021
55734,369,02/18/2021
55735,98,02/18/2021
55736,73,02/18/2021
55738,37,02/18/2021
55741,185,02/18/2021
55742,25,02/18/2021
55744,1460,02/18/2021
55745,0,02/18/2021
55746,1157,02/18/2021
55747,<=5,02/18/2021
55748,103,02/18/2021
55749,34,02/18/2021
55750,86,02/18/2021
55751,64,02/18/2021
55752,27,02/18/2021
55753,44,02/18/2021
55756,38,02/18/2021
55757,39,02/18/2021
55758,7,02/18/2021
55760,159,02/18/2021
55763,21,02/18/2021
55764,37,02/18/2021
55765,72,02/18/2021
55766,8,02/18/2021
55767,415,02/18/2021
55768,218,02/18/2021
55769,104,02/18/2021
55771,87,02/18/2021
55772,15,02/18/2021
55775,90,02/18/2021
55777,0,02/18/2021
55779,311,02/18/2021
55780,11,02/18/2021
55781,56,02/18/2021
55782,25,02/18/2021
55783,153,02/18/2021
55784,<=5,02/18/2021
55785,13,02/18/2021
55786,34,02/18/2021
55787,26,02/18/2021
55790,89,02/18/2021
55792,695,02/18/2021
55793,49,02/18/2021
55795,170,02/18/2021
55797,149,02/18/2021
55798,37,02/18/2021
55802,254,02/18/2021
55803,1298,02/18/2021
55804,913,02/18/2021
55805,801,02/18/2021
55806,643,02/18/2021
55807,779,02/18/2021
55808,441,02/18/2021
55810,794,02/18/2021
55811,2632,02/18/2021
55812,830,02/18/2021
55814,<=5,02/18/2021
55815,<=5,02/18/2021
55816,20,02/18/2021
55901,4064,02/18/2021
55902,1297,02/18/2021
55903,71,02/18/2021
55904,2809,02/18/2021
55905,11,02/18/2021
55906,1126,02/18/2021
55909,92,02/18/2021
55910,93,02/18/2021
55912,3210,02/18/2021
55917,240,02/18/2021
55918,57,02/18/2021
55919,106,02/18/2021
55920,627,02/18/2021
55921,424,02/18/2021
55922,33,02/18/2021
55923,313,02/18/2021
55924,105,02/18/2021
55925,121,02/18/2021
55926,39,02/18/2021
55927,360,02/18/2021
55929,101,02/18/2021
55931,27,02/18/2021
55932,164,02/18/2021
55933,12,02/18/2021
55934,237,02/18/2021
55935,64,02/18/2021
55936,148,02/18/2021
55939,123,02/18/2021
55940,168,02/18/2021
55941,73,02/18/2021
55942,<=5,02/18/2021
55943,199,02/18/2021
55944,535,02/18/2021
55945,98,02/18/2021
55946,236,02/18/2021
55947,600,02/18/2021
55949,107,02/18/2021
55950,13,02/18/2021
55951,116,02/18/2021
55952,207,02/18/2021
55953,60,02/18/2021
55954,81,02/18/2021
55955,210,02/18/2021
55956,129,02/18/2021
55957,62,02/18/2021
55959,170,02/18/2021
55960,263,02/18/2021
55961,13,02/18/2021
55962,48,02/18/2021
55963,337,02/18/2021
55964,464,02/18/2021
55965,144,02/18/2021
55967,63,02/18/2021
55968,10,02/18/2021
55969,70,02/18/2021
55970,76,02/18/2021
55971,276,02/18/2021
55972,413,02/18/2021
55973,25,02/18/2021
55974,158,02/18/2021
55975,238,02/18/2021
55976,660,02/18/2021
55977,22,02/18/2021
55979,43,02/18/2021
55981,368,02/18/2021
55982,29,02/18/2021
55983,96,02/18/2021
55985,136,02/18/2021
55987,2914,02/18/2021
55988,<=5,02/18/2021
55990,65,02/18/2021
55991,104,02/18/2021
55992,434,02/18/2021
56001,4318,02/18/2021
56002,13,02/18/2021
56003,1134,02/18/2021
56006,<=5,02/18/2021
56007,2103,02/18/2021
56009,121,02/18/2021
56010,81,02/18/2021
56011,864,02/18/2021
56013,347,02/18/2021
56014,64,02/18/2021
56016,95,02/18/2021
56017,131,02/18/2021
56019,79,02/18/2021
56020,<=5,02/18/2021
56021,89,02/18/2021
56022,<=5,02/18/2021
56023,32,02/18/2021
56024,290,02/18/2021
56025,47,02/18/2021
56026,152,02/18/2021
56027,95,02/18/2021
56028,94,02/18/2021
56029,45,02/18/2021
56030,0,02/18/2021
56031,1137,02/18/2021
56032,26,02/18/2021
56033,28,02/18/2021
56034,34,02/18/2021
56035,53,02/18/2021
56036,125,02/18/2021
56037,91,02/18/2021
56039,78,02/18/2021
56041,83,02/18/2021
56042,42,02/18/2021
56043,34,02/18/2021
56044,152,02/18/2021
56045,44,02/18/2021
56046,6,02/18/2021
56047,<=5,02/18/2021
56048,349,02/18/2021
56050,96,02/18/2021
56051,34,02/18/2021
56052,57,02/18/2021
56054,64,02/18/2021
56055,316,02/18/2021
56056,8,02/18/2021
56057,449,02/18/2021
56058,509,02/18/2021
56060,23,02/18/2021
56062,362,02/18/2021
56063,185,02/18/2021
56065,228,02/18/2021
56068,97,02/18/2021
56069,465,02/18/2021
56071,1266,02/18/2021
56072,185,02/18/2021
56073,1431,02/18/2021
56074,161,02/18/2021
56075,7,02/18/2021
56078,27,02/18/2021
56080,40,02/18/2021
56081,628,02/18/2021
56082,1006,02/18/2021
56083,57,02/18/2021
56084,0,02/18/2021
56085,601,02/18/2021
56087,268,02/18/2021
56088,205,02/18/2021
56089,19,02/18/2021
56090,41,02/18/2021
56091,23,02/18/2021
56093,1528,02/18/2021
56096,212,02/18/2021
56097,321,02/18/2021
56098,182,02/18/2021
56101,724,02/18/2021
56110,210,02/18/2021
56111,29,02/18/2021
56113,18,02/18/2021
56114,41,02/18/2021
56115,133,02/18/2021
56116,68,02/18/2021
56117,57,02/18/2021
56118,34,02/18/2021
56119,121,02/18/2021
56120,101,02/18/2021
56121,54,02/18/2021
56122,100,02/18/2021
56123,41,02/18/2021
56125,<=5,02/18/2021
56127,21,02/18/2021
56128,272,02/18/2021
56129,91,02/18/2021
56131,336,02/18/2021
56132,26,02/18/2021
56134,41,02/18/2021
56136,80,02/18/2021
56137,110,02/18/2021
56138,138,02/18/2021
56139,38,02/18/2021
56140,<=5,02/18/2021
56141,17,02/18/2021
56142,95,02/18/2021
56143,425,02/18/2021
56144,102,02/18/2021
56145,65,02/18/2021
56146,0,02/18/2021
56147,26,02/18/2021
56149,122,02/18/2021
56150,259,02/18/2021
56151,74,02/18/2021
56152,152,02/18/2021
56153,31,02/18/2021
56155,58,02/18/2021
56156,737,02/18/2021
56157,76,02/18/2021
56158,52,02/18/2021
56159,321,02/18/2021
56160,10,02/18/2021
56161,43,02/18/2021
56162,20,02/18/2021
56164,606,02/18/2021
56165,50,02/18/2021
56166,24,02/18/2021
56167,66,02/18/2021
56168,94,02/18/2021
56169,80,02/18/2021
56170,37,02/18/2021
56171,139,02/18/2021
56172,325,02/18/2021
56173,38,02/18/2021
56174,36,02/18/2021
56175,293,02/18/2021
56176,87,02/18/2021
56177,0,02/18/2021
56178,168,02/18/2021
56180,129,02/18/2021
56181,100,02/18/2021
56183,136,02/18/2021
56185,63,02/18/2021
56186,38,02/18/2021
56187,2933,02/18/2021
56201,3593,02/18/2021
56207,15,02/18/2021
56208,159,02/18/2021
56209,255,02/18/2021
56210,<=5,02/18/2021
56211,50,02/18/2021
56212,37,02/18/2021
56214,51,02/18/2021
56215,472,02/18/2021
56216,74,02/18/2021
56218,43,02/18/2021
56219,66,02/18/2021
56220,316,02/18/2021
56221,78,02/18/2021
56222,231,02/18/2021
56223,107,02/18/2021
56224,20,02/18/2021
56225,83,02/18/2021
56226,14,02/18/2021
56227,9,02/18/2021
56228,69,02/18/2021
56229,164,02/18/2021
56230,74,02/18/2021
56231,24,02/18/2021
56232,290,02/18/2021
56235,30,02/18/2021
56236,33,02/18/2021
56237,44,02/18/2021
56239,92,02/18/2021
56240,80,02/18/2021
56241,359,02/18/2021
56243,128,02/18/2021
56244,113,02/18/2021
56245,43,02/18/2021
56248,56,02/18/2021
56249,16,02/18/2021
56251,133,02/18/2021
56252,144,02/18/2021
56253,83,02/18/2021
56255,38,02/18/2021
56256,246,02/18/2021
56257,24,02/18/2021
56258,1954,02/18/2021
56260,85,02/18/2021
56262,64,02/18/2021
56263,55,02/18/2021
56264,304,02/18/2021
56265,935,02/18/2021
56266,116,02/18/2021
56267,518,02/18/2021
56270,105,02/18/2021
56271,96,02/18/2021
56273,570,02/18/2021
56274,12,02/18/2021
56276,16,02/18/2021
56277,276,02/18/2021
56278,262,02/18/2021
56279,149,02/18/2021
56280,47,02/18/2021
56281,88,02/18/2021
56282,165,02/18/2021
56283,625,02/18/2021
56284,214,02/18/2021
56285,99,02/18/2021
56287,7,02/18/2021
56288,445,02/18/2021
56289,77,02/18/2021
56291,38,02/18/2021
56292,49,02/18/2021
56293,106,02/18/2021
56294,8,02/18/2021
56295,26,02/18/2021
56296,180,02/18/2021
56297,73,02/18/2021
56301,3754,02/18/2021
56302,45,02/18/2021
56303,2823,02/18/2021
56304,2402,02/18/2021
56307,674,02/18/2021
56308,2689,02/18/2021
56309,137,02/18/2021
56310,584,02/18/2021
56311,42,02/18/2021
56312,238,02/18/2021
56313,<=5,02/18/2021
56314,127,02/18/2021
56315,137,02/18/2021
56316,121,02/18/2021
56317,7,02/18/2021
56318,133,02/18/2021
56319,108,02/18/2021
56320,1089,02/18/2021
56321,167,02/18/2021
56323,32,02/18/2021
56324,79,02/18/2021
56325,17,02/18/2021
56326,173,02/18/2021
56327,46,02/18/2021
56328,14,02/18/2021
56329,853,02/18/2021
56330,160,02/18/2021
56331,197,02/18/2021
56332,123,02/18/2021
56333,16,02/18/2021
56334,444,02/18/2021
56335,23,02/18/2021
56336,164,02/18/2021
56338,140,02/18/2021
56339,78,02/18/2021
56340,263,02/18/2021
56341,<=5,02/18/2021
56342,188,02/18/2021
56343,65,02/18/2021
56344,7,02/18/2021
56345,1357,02/18/2021
56347,915,02/18/2021
56349,58,02/18/2021
56350,19,02/18/2021
56352,782,02/18/2021
56353,732,02/18/2021
56354,135,02/18/2021
56355,52,02/18/2021
56356,47,02/18/2021
56357,81,02/18/2021
56358,221,02/18/2021
56359,207,02/18/2021
56360,420,02/18/2021
56361,234,02/18/2021
56362,720,02/18/2021
56363,18,02/18/2021
56364,612,02/18/2021
56367,764,02/18/2021
56368,503,02/18/2021
56369,105,02/18/2021
56371,13,02/18/2021
56372,0,02/18/2021
56373,346,02/18/2021
56374,1157,02/18/2021
56375,100,02/18/2021
56376,49,02/18/2021
56377,2465,02/18/2021
56378,894,02/18/2021
56379,2051,02/18/2021
56381,166,02/18/2021
56382,140,02/18/2021
56384,49,02/18/2021
56385,47,02/18/2021
56386,46,02/18/2021
56387,1013,02/18/2021
56388,0,02/18/2021
56389,10,02/18/2021
56393,0,02/18/2021
56395,0,02/18/2021
56396,0,02/18/2021
56397,<=5,02/18/2021
56398,<=5,02/18/2021
56399,0,02/18/2021
56401,2334,02/18/2021
56425,790,02/18/2021
56430,<=5,02/18/2021
56431,717,02/18/2021
56433,135,02/18/2021
56434,15,02/18/2021
56435,163,02/18/2021
56436,<=5,02/18/2021
56437,65,02/18/2021
56438,277,02/18/2021
56440,152,02/18/2021
56441,202,02/18/2021
56442,222,02/18/2021
56443,98,02/18/2021
56444,177,02/18/2021
56446,132,02/18/2021
56447,74,02/18/2021
56448,33,02/18/2021
56449,134,02/18/2021
56450,71,02/18/2021
56452,118,02/18/2021
56453,33,02/18/2021
56455,102,02/18/2021
56456,<=5,02/18/2021
56458,22,02/18/2021
56459,<=5,02/18/2021
56461,235,02/18/2021
56464,432,02/18/2021
56465,174,02/18/2021
56466,261,02/18/2021
56467,150,02/18/2021
56468,336,02/18/2021
56469,74,02/18/2021
56470,900,02/18/2021
56472,645,02/18/2021
56473,293,02/18/2021
56474,311,02/18/2021
56475,114,02/18/2021
56477,207,02/18/2021
56478,0,02/18/2021
56479,483,02/18/2021
56481,168,02/18/2021
56482,450,02/18/2021
56484,322,02/18/2021
56501,1616,02/18/2021
56502,36,02/18/2021
56510,164,02/18/2021
56511,169,02/18/2021
56514,347,02/18/2021
56515,262,02/18/2021
56516,30,02/18/2021
56517,15,02/18/2021
56518,33,02/18/2021
